client_id,datestamp,product,quantity,price
9458,2023-02-24,Product_11,4,83.82
9458,2023-02-24,Product_17,5,35.65
9459,2023-04-28,Product_5,5,93.56
9459,2023-04-28,Product_7,4,29.68
9459,2023-04-28,Product_6,3,44.04
9459,2023-04-28,Product_2,4,39.97
9460,2023-09-21,Product_5,1,39.44
9460,2023-09-21,Product_4,3,17.62
9460,2023-09-21,Product_8,2,88.83
9461,2023-03-25,Product_16,2,84.9
9461,2023-03-25,Product_10,5,17.94
9461,2023-03-25,Product_7,3,72.88
9461,2023-03-25,Product_6,2,34.89
9461,2023-03-25,Product_19,4,39.68
9461,2023-03-25,Product_8,5,58.41
9461,2023-03-25,Product_0,4,52.19
9462,2023-04-22,Product_3,4,96.63
9462,2023-04-22,Product_12,2,73.12
9463,2023-05-13,Product_11,1,27.71
9463,2023-05-13,Product_16,5,33.38
9463,2023-05-13,Product_13,4,46.12
9464,2023-05-23,Product_0,2,94.87
9464,2023-05-23,Product_17,1,86.56
9464,2023-05-23,Product_16,1,60.56
9464,2023-05-23,Product_9,5,93.13
9465,2023-10-31,Product_10,4,73.51
9465,2023-10-31,Product_16,2,16.37
9465,2023-10-31,Product_11,4,70.29
9465,2023-10-31,Product_12,5,63.1
9466,2023-10-09,Product_13,1,35.25
9466,2023-10-09,Product_19,3,92.42
9466,2023-10-09,Product_0,4,37.17
9467,2023-08-18,Product_13,1,12.23
9467,2023-08-18,Product_5,5,43.85
9467,2023-08-18,Product_15,2,14.8
9467,2023-08-18,Product_19,2,4.02
9468,2023-05-30,Product_4,4,55.88
9468,2023-05-30,Product_18,5,19.0
9468,2023-05-30,Product_19,4,42.22
9468,2023-05-30,Product_10,4,49.53
9468,2023-05-30,Product_15,1,45.32
9469,2023-05-26,Product_1,4,25.8
9469,2023-05-26,Product_13,4,23.47
9469,2023-05-26,Product_16,3,96.76
9469,2023-05-26,Product_2,3,14.3
9470,2023-06-07,Product_10,3,11.53
9470,2023-06-07,Product_5,3,10.89
9471,2023-11-25,Product_2,5,7.57
9471,2023-11-25,Product_14,2,81.66
9471,2023-11-25,Product_18,4,13.12
9471,2023-11-25,Product_1,5,33.08
9471,2023-11-25,Product_10,2,81.82
9472,2023-02-17,Product_17,3,12.58
9472,2023-02-17,Product_13,4,77.87
9472,2023-02-17,Product_3,2,86.12
9472,2023-02-17,Product_19,2,42.09
9472,2023-02-17,Product_9,5,38.14
9473,2023-08-06,Product_6,2,22.12
9473,2023-08-06,Product_10,3,16.63
9473,2023-08-06,Product_1,2,35.47
9473,2023-08-06,Product_5,5,4.91
9473,2023-08-06,Product_7,1,27.62
9474,2023-07-26,Product_1,3,26.01
9474,2023-07-26,Product_18,5,36.33
9474,2023-07-26,Product_3,5,2.29
9475,2023-06-12,Product_14,5,22.86
9475,2023-06-12,Product_8,5,29.07
9475,2023-06-12,Product_2,1,58.47
9475,2023-06-12,Product_17,2,86.71
9475,2023-06-12,Product_7,1,54.16
9475,2023-06-12,Product_3,3,53.22
9475,2023-06-12,Product_16,2,89.41
9476,2023-03-04,Product_17,3,36.36
9476,2023-03-04,Product_11,3,16.84
9476,2023-03-04,Product_13,2,65.55
9476,2023-03-04,Product_10,4,74.08
9477,2023-01-01,Product_6,3,93.78
9478,2023-03-20,Product_17,4,54.99
9478,2023-03-20,Product_4,2,8.36
9478,2023-03-20,Product_8,2,63.26
9478,2023-03-20,Product_9,1,66.68
9478,2023-03-20,Product_12,4,57.71
9479,2023-04-30,Product_3,4,47.43
9479,2023-04-30,Product_8,2,67.62
9479,2023-04-30,Product_4,5,10.32
9480,2023-06-24,Product_7,2,10.02
9480,2023-06-24,Product_9,2,71.46
9481,2023-10-24,Product_14,2,43.72
9482,2023-12-15,Product_14,3,85.12
9482,2023-12-15,Product_18,4,55.42
9482,2023-12-15,Product_6,3,68.74
9483,2023-06-24,Product_19,1,16.23
9483,2023-06-24,Product_7,5,73.51
9483,2023-06-24,Product_3,2,77.1
9483,2023-06-24,Product_1,5,41.15
9484,2023-07-22,Product_10,5,9.13
9484,2023-07-22,Product_3,2,52.05
9485,2023-04-06,Product_8,5,79.86
9485,2023-04-06,Product_19,3,93.62
9486,2023-04-02,Product_9,4,92.68
9486,2023-04-02,Product_18,4,90.85
9486,2023-04-02,Product_2,4,64.12
9486,2023-04-02,Product_16,4,17.1
9486,2023-04-02,Product_8,4,65.37
9487,2023-04-03,Product_3,2,63.18
9487,2023-04-03,Product_7,1,94.43
9487,2023-04-03,Product_13,4,54.44
9488,2023-07-30,Product_9,2,30.84
9489,2023-08-29,Product_14,5,89.46
9489,2023-08-29,Product_4,3,63.04
9489,2023-08-29,Product_17,2,55.74
9489,2023-08-29,Product_19,2,86.11
9490,2023-07-15,Product_6,1,22.59
9490,2023-07-15,Product_14,4,44.14
9490,2023-07-15,Product_4,5,37.13
9490,2023-07-15,Product_7,2,16.07
9490,2023-07-15,Product_0,2,36.3
9491,2023-05-26,Product_4,4,81.96
9491,2023-05-26,Product_6,3,42.41
9492,2023-01-15,Product_2,2,95.78
9492,2023-01-15,Product_19,3,84.02
9492,2023-01-15,Product_7,1,98.31
9493,2023-02-16,Product_6,5,67.14
9493,2023-02-16,Product_11,3,87.39
9493,2023-02-16,Product_3,5,77.75
9493,2023-02-16,Product_4,1,18.29
9493,2023-02-16,Product_9,4,80.59
9494,2023-04-28,Product_13,4,42.38
9495,2023-09-12,Product_0,4,54.75
9495,2023-09-12,Product_17,1,14.73
9495,2023-09-12,Product_13,5,14.95
9495,2023-09-12,Product_9,4,10.04
9495,2023-09-12,Product_5,3,24.2
9495,2023-09-12,Product_19,2,95.67
9496,2023-02-16,Product_12,1,99.69
9496,2023-02-16,Product_10,2,9.52
9496,2023-02-16,Product_7,5,7.65
9496,2023-02-16,Product_6,5,84.12
9496,2023-02-16,Product_17,3,20.49
9497,2023-01-11,Product_16,5,27.3
9497,2023-01-11,Product_19,3,50.44
9498,2023-05-27,Product_15,1,98.84
9498,2023-05-27,Product_1,1,2.37
9498,2023-05-27,Product_12,5,80.56
9498,2023-05-27,Product_14,2,45.39
9499,2023-09-12,Product_10,4,80.15
9499,2023-09-12,Product_4,1,24.9
9499,2023-09-12,Product_0,4,49.48
9499,2023-09-12,Product_1,5,63.94
9500,2023-09-03,Product_10,3,20.09
9500,2023-09-03,Product_9,5,27.43
9500,2023-09-03,Product_1,5,38.67
9501,2023-10-31,Product_8,5,99.66
9501,2023-10-31,Product_11,2,40.88
9502,2023-03-14,Product_8,2,11.24
9502,2023-03-14,Product_7,1,18.62
9502,2023-03-14,Product_9,2,3.27
9503,2023-12-04,Product_18,3,43.66
9503,2023-12-04,Product_4,4,71.01
9504,2023-02-18,Product_15,5,67.75
9504,2023-02-18,Product_8,4,5.53
9504,2023-02-18,Product_18,2,5.14
9504,2023-02-18,Product_7,1,90.46
9505,2023-08-11,Product_7,5,62.82
9505,2023-08-11,Product_18,4,9.59
9505,2023-08-11,Product_11,3,54.85
9505,2023-08-11,Product_3,2,17.67
9505,2023-08-11,Product_16,5,21.12
9505,2023-08-11,Product_14,1,49.69
9506,2023-04-08,Product_1,2,22.77
9506,2023-04-08,Product_19,4,66.58
9506,2023-04-08,Product_13,2,16.63
9506,2023-04-08,Product_12,2,99.9
9506,2023-04-08,Product_11,2,62.6
9507,2023-10-12,Product_18,4,2.54
9507,2023-10-12,Product_5,1,88.54
9507,2023-10-12,Product_8,3,91.13
9507,2023-10-12,Product_1,2,2.22
9507,2023-10-12,Product_3,5,58.42
9507,2023-10-12,Product_16,3,27.1
9507,2023-10-12,Product_14,1,72.6
9508,2023-06-13,Product_7,4,49.82
9508,2023-06-13,Product_1,5,55.54
9508,2023-06-13,Product_10,1,85.07
9509,2023-12-01,Product_1,2,36.32
9509,2023-12-01,Product_0,5,3.4
9509,2023-12-01,Product_14,4,31.04
9510,2023-03-01,Product_5,4,39.0
9510,2023-03-01,Product_7,4,95.47
9511,2023-06-04,Product_18,3,82.57
9511,2023-06-04,Product_4,5,18.08
9511,2023-06-04,Product_14,4,98.19
9512,2023-07-16,Product_13,5,45.34
9512,2023-07-16,Product_2,5,57.5
9512,2023-07-16,Product_15,4,35.31
9512,2023-07-16,Product_18,5,88.0
9513,2023-01-11,Product_9,1,40.22
9513,2023-01-11,Product_6,4,84.47
9513,2023-01-11,Product_13,4,65.07
9513,2023-01-11,Product_14,5,46.97
9513,2023-01-11,Product_4,4,86.5
9514,2023-04-13,Product_12,2,31.75
9514,2023-04-13,Product_14,2,65.2
9514,2023-04-13,Product_1,2,30.82
9514,2023-04-13,Product_18,3,65.24
9515,2023-04-13,Product_15,3,79.08
9515,2023-04-13,Product_13,2,18.06
9515,2023-04-13,Product_1,5,18.55
9515,2023-04-13,Product_19,4,37.33
9515,2023-04-13,Product_16,2,94.57
9515,2023-04-13,Product_5,4,61.78
9516,2023-06-11,Product_16,1,43.9
9516,2023-06-11,Product_19,3,60.73
9516,2023-06-11,Product_15,2,17.31
9517,2023-12-03,Product_4,3,84.55
9517,2023-12-03,Product_7,4,39.86
9517,2023-12-03,Product_15,4,39.23
9517,2023-12-03,Product_10,1,98.39
9518,2023-03-29,Product_2,5,54.84
9519,2023-02-06,Product_18,2,85.06
9519,2023-02-06,Product_16,1,96.92
9519,2023-02-06,Product_6,3,89.62
9519,2023-02-06,Product_13,4,85.78
9520,2023-09-15,Product_16,2,68.4
9520,2023-09-15,Product_19,2,85.06
9520,2023-09-15,Product_17,3,45.31
9521,2023-07-22,Product_2,2,63.05
9521,2023-07-22,Product_3,1,66.95
9521,2023-07-22,Product_16,5,98.14
9522,2023-09-17,Product_2,3,82.88
9522,2023-09-17,Product_10,3,23.25
9522,2023-09-17,Product_7,3,77.63
9522,2023-09-17,Product_16,1,63.69
9522,2023-09-17,Product_5,5,33.26
9523,2023-01-28,Product_10,2,88.92
9523,2023-01-28,Product_8,3,36.25
9523,2023-01-28,Product_0,5,28.53
9523,2023-01-28,Product_5,3,63.63
9523,2023-01-28,Product_19,1,88.53
9524,2023-05-03,Product_12,2,96.77
9524,2023-05-03,Product_3,4,84.16
9524,2023-05-03,Product_14,1,44.63
9525,2023-10-07,Product_8,5,75.72
9525,2023-10-07,Product_11,3,29.41
9525,2023-10-07,Product_19,4,48.26
9525,2023-10-07,Product_6,3,24.58
9526,2023-06-24,Product_8,2,90.12
9526,2023-06-24,Product_19,1,84.77
9526,2023-06-24,Product_16,2,79.54
9526,2023-06-24,Product_9,4,57.12
9526,2023-06-24,Product_18,3,16.46
9526,2023-06-24,Product_12,4,95.73
9526,2023-06-24,Product_2,2,43.88
9527,2023-10-19,Product_17,2,61.41
9528,2023-03-10,Product_18,1,25.69
9528,2023-03-10,Product_16,1,22.73
9528,2023-03-10,Product_15,2,35.55
9529,2023-09-13,Product_17,2,65.99
9530,2023-09-21,Product_8,4,11.74
9530,2023-09-21,Product_5,3,82.28
9530,2023-09-21,Product_15,4,88.35
9530,2023-09-21,Product_11,1,91.27
9530,2023-09-21,Product_16,5,60.95
9531,2023-06-20,Product_18,2,26.35
9531,2023-06-20,Product_17,5,83.33
9532,2023-05-31,Product_17,3,9.67
9532,2023-05-31,Product_19,2,56.87
9533,2023-01-24,Product_5,2,46.67
9533,2023-01-24,Product_14,4,19.6
9533,2023-01-24,Product_19,3,30.72
9533,2023-01-24,Product_12,2,60.39
9533,2023-01-24,Product_0,5,54.83
9534,2023-03-05,Product_13,5,68.05
9534,2023-03-05,Product_2,1,36.26
9535,2023-03-04,Product_3,4,97.51
9535,2023-03-04,Product_6,5,99.22
9535,2023-03-04,Product_7,3,23.41
9536,2023-02-16,Product_1,2,11.23
9536,2023-02-16,Product_8,5,74.81
9537,2023-03-15,Product_1,5,90.73
9537,2023-03-15,Product_0,1,18.24
9537,2023-03-15,Product_18,4,20.72
9537,2023-03-15,Product_7,2,94.75
9537,2023-03-15,Product_15,1,46.57
9537,2023-03-15,Product_11,3,6.04
9537,2023-03-15,Product_5,2,90.3
9538,2023-08-06,Product_6,1,67.38
9538,2023-08-06,Product_15,2,42.93
9538,2023-08-06,Product_18,4,12.49
9538,2023-08-06,Product_4,3,1.14
9538,2023-08-06,Product_8,2,32.79
9538,2023-08-06,Product_17,3,82.08
9538,2023-08-06,Product_12,1,63.17
9538,2023-08-06,Product_19,2,87.8
9538,2023-08-06,Product_5,1,41.8
9539,2023-11-04,Product_10,2,23.02
9539,2023-11-04,Product_3,5,31.82
9539,2023-11-04,Product_19,3,48.6
9539,2023-11-04,Product_7,1,25.23
9539,2023-11-04,Product_11,5,63.41
9540,2023-05-10,Product_2,3,10.69
9540,2023-05-10,Product_15,5,89.47
9540,2023-05-10,Product_18,2,68.07
9541,2023-08-23,Product_15,5,18.2
9541,2023-08-23,Product_7,5,45.01
9542,2023-06-14,Product_6,1,44.76
9542,2023-06-14,Product_5,5,46.67
9542,2023-06-14,Product_0,1,97.8
9542,2023-06-14,Product_1,3,48.53
9543,2023-12-07,Product_17,4,44.84
9543,2023-12-07,Product_11,3,59.76
9543,2023-12-07,Product_1,2,68.66
9544,2023-01-25,Product_13,4,6.04
9544,2023-01-25,Product_5,5,36.92
9544,2023-01-25,Product_15,1,34.06
9544,2023-01-25,Product_6,3,94.37
9545,2023-12-25,Product_8,1,21.48
9545,2023-12-25,Product_11,2,14.9
9545,2023-12-25,Product_18,5,61.36
9545,2023-12-25,Product_6,1,96.08
9545,2023-12-25,Product_14,5,54.26
9545,2023-12-25,Product_3,4,75.14
9546,2023-07-11,Product_7,4,28.53
9546,2023-07-11,Product_10,5,31.55
9546,2023-07-11,Product_9,4,71.54
9547,2023-12-05,Product_17,4,47.84
9547,2023-12-05,Product_4,2,71.47
9547,2023-12-05,Product_2,4,64.4
9548,2023-02-15,Product_11,4,49.04
9548,2023-02-15,Product_16,1,48.35
9548,2023-02-15,Product_2,5,78.56
9548,2023-02-15,Product_17,4,74.85
9548,2023-02-15,Product_3,1,29.43
9548,2023-02-15,Product_12,2,79.21
9548,2023-02-15,Product_18,1,66.53
9548,2023-02-15,Product_14,1,88.12
9549,2023-02-10,Product_17,5,97.6
9549,2023-02-10,Product_14,3,2.89
9549,2023-02-10,Product_12,1,17.38
9549,2023-02-10,Product_3,4,67.83
9549,2023-02-10,Product_4,2,61.2
9549,2023-02-10,Product_0,3,43.82
9550,2023-12-29,Product_11,5,73.12
9550,2023-12-29,Product_1,4,31.51
9550,2023-12-29,Product_16,5,82.24
9550,2023-12-29,Product_15,3,34.74
9550,2023-12-29,Product_18,1,94.73
9550,2023-12-29,Product_7,1,46.18
9551,2023-08-15,Product_10,5,31.66
9551,2023-08-15,Product_18,4,73.74
9551,2023-08-15,Product_6,2,98.42
9551,2023-08-15,Product_9,4,91.13
9552,2023-07-05,Product_8,5,22.76
9552,2023-07-05,Product_11,4,94.68
9552,2023-07-05,Product_3,2,38.5
9553,2023-02-20,Product_5,3,74.42
9553,2023-02-20,Product_15,3,43.73
9553,2023-02-20,Product_8,2,69.55
9553,2023-02-20,Product_16,3,36.14
9554,2023-12-04,Product_6,5,16.37
9554,2023-12-04,Product_11,2,3.09
9554,2023-12-04,Product_13,2,79.16
9554,2023-12-04,Product_10,5,71.88
9554,2023-12-04,Product_18,4,25.11
9555,2023-08-18,Product_7,2,9.34
9555,2023-08-18,Product_6,1,34.5
9555,2023-08-18,Product_16,4,96.12
9555,2023-08-18,Product_17,1,80.43
9555,2023-08-18,Product_12,2,30.85
9556,2023-05-16,Product_8,1,69.55
9556,2023-05-16,Product_14,2,83.77
9557,2023-12-11,Product_15,3,15.5
9557,2023-12-11,Product_6,2,32.98
9557,2023-12-11,Product_0,2,30.98
9558,2023-02-05,Product_7,5,76.62
9558,2023-02-05,Product_10,2,41.46
9558,2023-02-05,Product_0,2,86.99
9558,2023-02-05,Product_18,2,96.85
9558,2023-02-05,Product_13,2,78.12
9558,2023-02-05,Product_16,4,2.17
9559,2023-08-27,Product_5,1,2.85
9559,2023-08-27,Product_1,5,10.91
9560,2023-12-14,Product_3,4,2.21
9560,2023-12-14,Product_2,2,94.56
9560,2023-12-14,Product_0,5,31.96
9560,2023-12-14,Product_9,1,13.73
9560,2023-12-14,Product_6,1,86.84
9561,2023-11-07,Product_5,3,53.42
9561,2023-11-07,Product_2,4,41.96
9561,2023-11-07,Product_8,5,59.92
9561,2023-11-07,Product_12,4,2.75
9561,2023-11-07,Product_10,1,24.08
9562,2023-10-10,Product_4,1,59.12
9562,2023-10-10,Product_6,5,33.79
9562,2023-10-10,Product_19,1,97.94
9562,2023-10-10,Product_8,3,24.61
9563,2023-07-18,Product_8,1,30.89
9563,2023-07-18,Product_18,4,20.52
9563,2023-07-18,Product_2,1,71.94
9563,2023-07-18,Product_7,4,59.25
9563,2023-07-18,Product_9,5,42.6
9563,2023-07-18,Product_4,4,50.42
9564,2023-05-08,Product_9,5,6.3
9564,2023-05-08,Product_8,5,98.07
9564,2023-05-08,Product_11,4,86.79
9564,2023-05-08,Product_5,1,92.83
9565,2023-03-22,Product_9,2,61.36
9565,2023-03-22,Product_14,1,37.63
9565,2023-03-22,Product_12,1,71.79
9565,2023-03-22,Product_16,4,38.96
9565,2023-03-22,Product_15,2,79.4
9565,2023-03-22,Product_1,3,38.18
9565,2023-03-22,Product_10,4,98.24
9566,2023-08-30,Product_4,2,60.33
9566,2023-08-30,Product_14,4,68.41
9566,2023-08-30,Product_5,3,61.97
9567,2023-09-25,Product_12,1,38.21
9567,2023-09-25,Product_16,4,16.09
9567,2023-09-25,Product_6,1,58.34
9567,2023-09-25,Product_0,1,9.21
9567,2023-09-25,Product_11,1,20.44
9568,2023-04-11,Product_14,5,22.66
9568,2023-04-11,Product_9,1,19.25
9568,2023-04-11,Product_6,1,1.7
9568,2023-04-11,Product_5,4,52.06
9568,2023-04-11,Product_8,1,29.13
9569,2023-10-02,Product_11,2,71.51
9569,2023-10-02,Product_19,5,49.68
9569,2023-10-02,Product_13,4,61.19
9569,2023-10-02,Product_12,5,12.8
9569,2023-10-02,Product_6,5,20.26
9570,2023-04-20,Product_2,2,34.69
9570,2023-04-20,Product_11,1,86.88
9570,2023-04-20,Product_16,3,15.7
9570,2023-04-20,Product_9,5,22.9
9571,2023-04-29,Product_3,1,32.15
9572,2023-11-02,Product_5,3,47.85
9573,2023-02-16,Product_10,4,19.5
9573,2023-02-16,Product_18,3,88.6
9573,2023-02-16,Product_16,3,76.36
9573,2023-02-16,Product_1,4,93.52
9574,2023-11-06,Product_9,1,87.12
9574,2023-11-06,Product_2,4,49.83
9575,2023-03-13,Product_19,4,65.92
9575,2023-03-13,Product_15,4,42.66
9575,2023-03-13,Product_2,5,75.88
9575,2023-03-13,Product_7,1,18.14
9575,2023-03-13,Product_0,4,47.62
9575,2023-03-13,Product_11,5,60.25
9575,2023-03-13,Product_14,5,16.17
9576,2023-03-22,Product_19,5,46.69
9576,2023-03-22,Product_15,4,98.87
9576,2023-03-22,Product_2,4,84.42
9576,2023-03-22,Product_13,3,67.54
9576,2023-03-22,Product_1,3,50.98
9577,2023-07-31,Product_4,5,70.75
9577,2023-07-31,Product_16,2,38.9
9577,2023-07-31,Product_2,5,15.17
9577,2023-07-31,Product_18,2,60.53
9577,2023-07-31,Product_3,2,32.03
9577,2023-07-31,Product_5,3,9.46
9577,2023-07-31,Product_11,5,71.67
9578,2023-01-18,Product_16,4,49.65
9578,2023-01-18,Product_6,3,32.99
9579,2023-08-16,Product_18,2,2.94
9579,2023-08-16,Product_7,5,19.76
9579,2023-08-16,Product_12,3,23.46
9579,2023-08-16,Product_16,5,64.06
9579,2023-08-16,Product_19,1,79.36
9579,2023-08-16,Product_17,5,9.07
9580,2023-12-21,Product_15,2,70.17
9580,2023-12-21,Product_11,5,68.94
9580,2023-12-21,Product_6,5,73.86
9580,2023-12-21,Product_17,1,65.31
9580,2023-12-21,Product_19,2,49.81
9581,2023-05-20,Product_2,3,66.14
9581,2023-05-20,Product_5,3,59.2
9581,2023-05-20,Product_15,1,57.1
9581,2023-05-20,Product_17,5,88.79
9581,2023-05-20,Product_19,3,63.61
9582,2023-01-29,Product_5,2,20.5
9582,2023-01-29,Product_15,5,77.04
9582,2023-01-29,Product_0,1,15.03
9583,2023-02-12,Product_1,4,46.31
9583,2023-02-12,Product_7,1,54.7
9583,2023-02-12,Product_2,1,74.17
9584,2023-11-03,Product_1,1,58.62
9584,2023-11-03,Product_15,5,32.07
9584,2023-11-03,Product_17,5,85.76
9584,2023-11-03,Product_14,4,65.92
9584,2023-11-03,Product_16,1,38.08
9585,2023-05-12,Product_11,5,98.88
9585,2023-05-12,Product_19,3,32.0
9585,2023-05-12,Product_1,1,9.92
9585,2023-05-12,Product_10,4,43.74
9586,2023-09-10,Product_16,5,49.65
9586,2023-09-10,Product_9,5,46.5
9586,2023-09-10,Product_12,5,86.71
9586,2023-09-10,Product_14,5,82.83
9586,2023-09-10,Product_7,3,38.86
9586,2023-09-10,Product_11,2,66.81
9586,2023-09-10,Product_6,1,85.58
9587,2023-09-12,Product_2,1,34.01
9587,2023-09-12,Product_17,4,41.38
9587,2023-09-12,Product_8,4,98.77
9588,2023-02-04,Product_18,2,37.04
9588,2023-02-04,Product_13,3,82.79
9588,2023-02-04,Product_2,4,38.1
9588,2023-02-04,Product_10,2,36.36
9588,2023-02-04,Product_17,2,84.44
9588,2023-02-04,Product_3,5,88.82
9589,2023-09-02,Product_10,4,51.8
9589,2023-09-02,Product_5,3,85.73
9589,2023-09-02,Product_16,2,15.72
9590,2023-07-13,Product_8,3,23.95
9590,2023-07-13,Product_6,4,9.39
9591,2023-05-03,Product_15,1,67.19
9591,2023-05-03,Product_2,2,31.45
9591,2023-05-03,Product_10,2,35.75
9592,2023-04-28,Product_3,3,56.87
9592,2023-04-28,Product_8,2,9.13
9592,2023-04-28,Product_15,5,7.11
9592,2023-04-28,Product_1,1,22.66
9592,2023-04-28,Product_9,5,9.23
9592,2023-04-28,Product_2,5,8.58
9593,2023-01-13,Product_13,3,70.38
9593,2023-01-13,Product_19,5,8.22
9593,2023-01-13,Product_17,4,61.67
9593,2023-01-13,Product_9,4,89.61
9594,2023-03-08,Product_1,3,94.96
9594,2023-03-08,Product_5,3,6.66
9594,2023-03-08,Product_4,5,61.21
9594,2023-03-08,Product_15,3,19.38
9594,2023-03-08,Product_11,4,72.92
9594,2023-03-08,Product_9,1,14.07
9594,2023-03-08,Product_12,3,24.15
9594,2023-03-08,Product_6,2,98.7
9594,2023-03-08,Product_0,4,6.91
9594,2023-03-08,Product_2,1,56.42
9595,2023-02-11,Product_10,5,17.57
9595,2023-02-11,Product_14,1,74.5
9596,2023-05-03,Product_15,1,37.78
9596,2023-05-03,Product_5,5,8.63
9596,2023-05-03,Product_0,1,43.17
9596,2023-05-03,Product_14,3,8.62
9597,2023-10-08,Product_11,2,4.89
9597,2023-10-08,Product_18,2,47.74
9597,2023-10-08,Product_0,4,25.32
9597,2023-10-08,Product_7,1,29.86
9597,2023-10-08,Product_6,1,63.26
9598,2023-09-04,Product_15,3,69.68
9598,2023-09-04,Product_6,5,65.53
9599,2023-11-13,Product_10,1,49.51
9599,2023-11-13,Product_8,3,17.64
9599,2023-11-13,Product_0,1,2.08
9599,2023-11-13,Product_16,3,5.71
9600,2023-08-15,Product_8,1,46.2
9600,2023-08-15,Product_9,3,91.93
9600,2023-08-15,Product_3,5,66.06
9601,2023-03-09,Product_0,5,78.59
9601,2023-03-09,Product_13,4,89.79
9602,2023-08-20,Product_11,4,14.43
9602,2023-08-20,Product_4,1,57.06
9602,2023-08-20,Product_14,1,25.25
9602,2023-08-20,Product_17,4,54.47
9603,2023-01-28,Product_5,3,57.78
9603,2023-01-28,Product_15,1,83.89
9603,2023-01-28,Product_8,5,49.9
9603,2023-01-28,Product_12,2,46.85
9603,2023-01-28,Product_17,3,76.88
9604,2023-08-09,Product_3,5,26.04
9604,2023-08-09,Product_17,3,73.22
9604,2023-08-09,Product_6,2,47.74
9605,2023-08-03,Product_12,5,75.43
9605,2023-08-03,Product_17,4,90.6
9606,2023-11-16,Product_3,1,26.38
9606,2023-11-16,Product_2,3,46.22
9606,2023-11-16,Product_5,3,16.98
9607,2023-01-29,Product_9,2,29.41
9607,2023-01-29,Product_14,4,28.89
9607,2023-01-29,Product_19,3,72.67
9607,2023-01-29,Product_18,4,94.15
9607,2023-01-29,Product_1,4,86.44
9607,2023-01-29,Product_3,5,83.81
9608,2023-07-13,Product_8,5,22.11
9608,2023-07-13,Product_15,2,93.38
9608,2023-07-13,Product_13,3,9.21
9609,2023-06-07,Product_2,4,45.17
9609,2023-06-07,Product_5,3,94.79
9609,2023-06-07,Product_8,3,53.97
9610,2023-04-16,Product_16,5,98.42
9611,2023-01-08,Product_4,3,92.78
9611,2023-01-08,Product_11,1,28.77
9612,2023-04-15,Product_15,5,77.82
9612,2023-04-15,Product_17,2,1.55
9613,2023-07-24,Product_1,3,62.4
9614,2023-09-24,Product_6,3,64.23
9614,2023-09-24,Product_12,3,77.37
9614,2023-09-24,Product_4,2,39.45
9614,2023-09-24,Product_18,1,50.97
9614,2023-09-24,Product_15,3,90.37
9615,2023-03-10,Product_11,1,73.87
9615,2023-03-10,Product_16,3,15.43
9616,2023-02-07,Product_2,3,37.95
9616,2023-02-07,Product_8,5,4.42
9616,2023-02-07,Product_6,1,89.73
9616,2023-02-07,Product_7,5,87.77
9616,2023-02-07,Product_15,2,33.31
9616,2023-02-07,Product_19,2,84.62
9616,2023-02-07,Product_12,4,23.53
9617,2023-05-11,Product_0,5,37.38
9617,2023-05-11,Product_1,1,86.39
9618,2023-01-30,Product_19,1,79.57
9618,2023-01-30,Product_3,2,2.26
9618,2023-01-30,Product_6,1,75.89
9619,2023-10-01,Product_0,3,28.47
9619,2023-10-01,Product_10,2,43.53
9619,2023-10-01,Product_8,3,46.96
9619,2023-10-01,Product_12,4,68.43
9620,2023-06-17,Product_15,1,8.36
9620,2023-06-17,Product_10,5,34.23
9620,2023-06-17,Product_12,2,72.94
9620,2023-06-17,Product_8,4,21.15
9620,2023-06-17,Product_18,4,22.19
9621,2023-11-09,Product_15,3,51.75
9622,2023-08-23,Product_6,5,72.07
9622,2023-08-23,Product_11,4,80.27
9622,2023-08-23,Product_5,1,61.35
9622,2023-08-23,Product_14,1,54.54
9622,2023-08-23,Product_9,4,17.77
9622,2023-08-23,Product_0,4,37.42
9623,2023-04-12,Product_9,5,72.34
9623,2023-04-12,Product_11,3,55.02
9623,2023-04-12,Product_7,5,25.64
9623,2023-04-12,Product_14,4,94.89
9623,2023-04-12,Product_5,2,39.8
9623,2023-04-12,Product_17,5,27.7
9623,2023-04-12,Product_16,4,59.11
9624,2023-08-30,Product_17,3,38.21
9624,2023-08-30,Product_3,2,45.56
9625,2023-01-22,Product_14,3,3.46
9625,2023-01-22,Product_7,4,80.56
9625,2023-01-22,Product_2,5,14.26
9626,2023-10-28,Product_1,5,13.43
9626,2023-10-28,Product_17,2,45.89
9627,2023-09-10,Product_14,2,79.84
9627,2023-09-10,Product_17,4,8.05
9627,2023-09-10,Product_2,2,22.66
9627,2023-09-10,Product_3,2,58.26
9627,2023-09-10,Product_19,5,1.65
9628,2023-01-31,Product_8,1,97.34
9628,2023-01-31,Product_12,2,80.89
9628,2023-01-31,Product_3,4,39.94
9628,2023-01-31,Product_1,2,44.84
9628,2023-01-31,Product_10,4,28.08
9629,2023-12-18,Product_5,5,59.38
9629,2023-12-18,Product_2,4,16.81
9629,2023-12-18,Product_11,4,6.02
9629,2023-12-18,Product_4,5,7.13
9629,2023-12-18,Product_16,1,11.49
9630,2023-12-10,Product_3,2,73.33
9630,2023-12-10,Product_7,4,72.39
9630,2023-12-10,Product_10,1,95.37
9630,2023-12-10,Product_9,1,76.24
9630,2023-12-10,Product_4,4,25.87
